transaction_id,account_id,customer_id,transaction_type,transaction_amount,transaction_channel,transaction_status,transaction_date
1072.0,612,119,Deposit,3729207.15,ATM,Failed,2025-11-10 22:48:44
1073.0,120,22,Deposit,2115058.62,ATM,Successful,2024-09-18 00:13:46
1074.0,266,588,Transfer,3082919.87,MOBILE BANKING,Successful,2025-01-28 05:19:43
1075.0,328,36,Deposit,990359.02,POS,,2024-11-09 07:18:38
1076.0,342,146,Deposit,1015455.06,,Failed,2025-11-29 12:12:21
1077.0,339,129,Withdrawal,1805165.07,POS,,2025-05-08 01:32:30
1078.0,246,349,Withdrawal,1019498.45,ATM,,2024-07-01 03:58:41
1079.0,324,291,Deposit,2289173.7,ATM,,2025-03-07 18:07:46
1080.0,730,410,Deposit,4196445.9,ATM,Successful,2026-03-08 14:06:37
1081.0,562,420,Withdrawal,3861283.75,MOBILE BANKING,Successful,2024-11-07 21:47:40
,175,591,Withdrawal,784283.26,,,2025-01-15 16:41:54
1083.0,776,176,Deposit,2319138.03,POS,,2024-05-21 17:00:35
1084.0,13,393,Deposit,2705291.59,ATM,Successful,2025-05-21 01:59:44
1085.0,540,206,Deposit,2402853.26,MOBILE BANKING,Successful,2025-07-18 07:10:54
1086.0,710,353,Deposit,561181.44,POS,Failed,2025-10-31 22:24:05
1087.0,613,65,Deposit,4534899.21,POS,Failed,2025-02-26 15:39:26
1088.0,235,538,Withdrawal,842910.86,POS,,2025-06-01 18:17:02
1089.0,234,536,Transfer,2386365.63,ATM,Successful,2024-10-17 03:55:17
1090.0,214,591,Withdrawal,2323282.59,MOBILE BANKING,Successful,2025-09-20 10:14:55
1091.0,429,459,Withdrawal,1905832.44,,Successful,2025-06-25 04:19:18
1092.0,788,403,Deposit,581197.6,,Failed,2025-04-17 15:10:50
1093.0,441,56,Withdrawal,1410975.09,POS,Successful,2024-05-13 20:17:14
1094.0,666,153,,1085342.33,,Successful,2024-05-22 04:03:29
1095.0,706,319,Deposit,4959941.78,POS,Successful,2024-12-10 16:27:35
1096.0,227,449,Withdrawal,1481880.4,,Failed,2025-02-26 02:06:10
1097.0,613,104,Deposit,1536380.52,ATM,,2024-08-20 02:59:53
1098.0,291,324,Deposit,3357439.07,POS,Successful,2024-09-27 14:40:59
1099.0,696,265,Withdrawal,4146395.36,ATM,Successful,2025-12-25 05:58:54
1100.0,495,119,,1221778.08,,Successful,2025-09-11 15:34:04
1101.0,443,22,Transfer,3498910.39,,,2024-11-20 09:30:53
1102.0,786,379,Transfer,3634069.52,POS,Successful,2025-01-21 20:25:47
1103.0,422,555,,1233466.04,POS,Successful,2025-03-01 09:23:51
1104.0,310,323,Deposit,739502.64,,Successful,2026-01-31 09:04:43
1105.0,33,217,Deposit,4655709.92,ATM,Failed,2025-07-25 02:29:09
1106.0,362,72,Deposit,165532.35,ATM,,2025-11-26 18:45:46
1107.0,357,483,Transfer,1617019.42,ATM,Successful,2025-05-13 13:00:33
1108.0,399,530,Deposit,203349.76,,,2026-02-03 19:58:36
1109.0,488,235,,3987676.96,,,2025-01-10 22:20:56
1110.0,653,12,Deposit,1320213.5,,Successful,2025-12-13 01:18:31
1111.0,16,76,Deposit,4149903.12,ATM,Successful,2025-12-06 06:03:36
1112.0,390,574,,1173933.47,MOBILE BANKING,Successful,2025-09-29 22:23:25
1113.0,13,428,,1739835.41,POS,,2025-12-23 11:35:46
1114.0,581,20,Transfer,4430246.52,ATM,Successful,2024-11-07 01:46:49
1115.0,495,600,Deposit,3286528.58,MOBILE BANKING,Successful,2025-08-12 06:33:53
1116.0,612,257,,554291.22,,,2025-09-21 09:01:16
1117.0,340,305,,753126.35,,Failed,2026-02-12 04:54:20
1118.0,628,437,,4138222.94,POS,,2025-12-31 10:04:45
1119.0,632,534,Transfer,3743571.2,POS,Successful,2026-02-26 00:54:28
1120.0,382,183,,3753844.57,,,2025-08-23 11:09:52
1121.0,134,53,Transfer,2962455.43,POS,Failed,2025-06-29 12:09:04
1122.0,641,223,Deposit,593748.39,MOBILE BANKING,Failed,2025-07-15 14:50:38
1123.0,680,531,Transfer,3400002.31,MOBILE BANKING,Successful,2024-07-20 18:05:22
1124.0,674,226,Withdrawal,156918.08,,Successful,2025-01-26 04:35:32
1125.0,264,502,Deposit,2256545.83,MOBILE BANKING,Successful,2025-08-16 20:41:54
1126.0,423,348,Deposit,1145252.21,POS,Successful,2025-12-04 09:15:52
1127.0,374,231,Withdrawal,1245596.85,ATM,,2025-05-30 19:03:10
1128.0,753,369,Deposit,526430.58,ATM,Failed,2025-10-17 11:58:57
1129.0,732,565,Deposit,4924416.39,POS,,2025-12-31 19:11:11
1130.0,798,591,Deposit,2704748.25,ATM,Successful,2025-11-15 09:36:37
1131.0,342,137,,3564580.63,,Successful,2025-09-15 00:22:57
1132.0,270,241,Deposit,103115.78,ATM,Failed,2024-07-01 06:25:52
1133.0,731,8,Deposit,2500290.53,,Successful,2024-12-29 16:50:08
1134.0,682,213,Transfer,3710548.01,ATM,Successful,2025-08-10 17:23:50
1135.0,97,168,Deposit,4702748.22,,Successful,2024-06-17 01:07:08
1136.0,561,384,Transfer,2631838.22,ATM,Successful,2026-01-06 00:28:18
1137.0,120,335,Transfer,856795.41,ATM,,2026-02-24 22:54:35
1138.0,409,497,Transfer,2297963.03,ATM,Failed,2026-03-13 10:25:07
1139.0,257,16,Deposit,980895.86,MOBILE BANKING,Successful,2025-05-29 14:41:01
1140.0,599,197,Deposit,1588108.7,ATM,Successful,2025-04-20 06:57:52
,54,205,Deposit,697032.76,ATM,Successful,2025-04-20 23:34:24
1142.0,293,149,Withdrawal,2555338.74,ATM,Failed,2024-12-19 07:32:33
1143.0,388,94,Deposit,3150534.38,ATM,Failed,2025-05-03 18:34:57
1144.0,371,345,,2670270.18,MOBILE BANKING,,2024-05-23 07:26:38
1145.0,432,456,Withdrawal,4257090.1,MOBILE BANKING,,2026-02-06 14:32:23
1146.0,229,512,Deposit,3664544.01,POS,Failed,2024-10-29 07:34:49
1147.0,508,494,Deposit,1635935.99,POS,Failed,2025-03-28 21:33:55
1148.0,540,585,Deposit,4934269.09,ATM,Failed,2025-01-05 06:25:40
1150.0,566,327,Transfer,167876.41,ATM,Successful,2025-05-14 13:52:12
1151.0,60,271,Transfer,3517725.98,ATM,,2025-06-05 08:58:22
1152.0,345,444,Deposit,65385.15,ATM,Successful,2024-09-21 12:57:42
1153.0,743,159,Deposit,1213152.51,ATM,,2024-09-29 04:17:44
1154.0,591,406,Withdrawal,298116.02,MOBILE BANKING,Failed,2025-07-14 01:26:05
1155.0,410,527,Deposit,703712.3,ATM,,2025-02-08 06:01:07
1156.0,718,357,Deposit,1536944.79,POS,Successful,2025-03-31 19:39:56
1157.0,443,197,,2511793.0,POS,Successful,2024-07-20 03:01:54
1158.0,56,441,Deposit,2014267.86,,Successful,2024-11-17 12:43:06
1159.0,41,556,Deposit,4409404.29,POS,,2024-12-31 03:03:38
1160.0,684,111,,1454246.14,ATM,,2024-05-18 20:37:06
1161.0,794,161,Transfer,4590525.69,ATM,Successful,2024-12-26 06:49:13
1162.0,54,377,,4042414.29,ATM,,2026-03-02 17:30:48
1163.0,584,275,Transfer,1237726.23,POS,,2024-06-21 02:13:09
1164.0,351,502,,1663341.35,MOBILE BANKING,Successful,2025-01-08 22:13:30
1165.0,740,172,Deposit,4146789.93,ATM,Successful,2026-04-08 05:32:32
1166.0,367,225,Withdrawal,3816478.94,MOBILE BANKING,,2026-05-10 09:27:25
1167.0,156,496,Deposit,871074.19,MOBILE BANKING,Successful,2024-06-08 20:58:00
1168.0,762,565,Withdrawal,3567034.79,MOBILE BANKING,Failed,2024-12-17 22:34:48
1169.0,544,173,Deposit,4788958.87,MOBILE BANKING,Successful,2024-08-31 20:47:38
1170.0,768,403,,2561650.1,ATM,,2026-04-03 14:11:20
1171.0,381,486,Deposit,1493516.63,POS,Successful,2026-05-04 04:09:58
1172.0,730,383,,1828326.99,,Failed,2024-08-19 11:27:02
1173.0,664,549,Transfer,3188212.36,ATM,,2026-03-24 19:56:42
1174.0,479,302,Transfer,3317400.49,POS,Successful,2024-07-05 02:45:35
1175.0,235,338,,1249402.0,ATM,Successful,2024-08-02 10:15:02
1176.0,113,77,Withdrawal,256936.24,,Successful,2025-06-03 19:37:04
1177.0,548,322,Transfer,4832991.15,POS,Failed,2024-05-18 12:13:06
1178.0,551,597,Transfer,3236038.11,ATM,Successful,2026-01-11 07:44:37
1179.0,84,192,,1442828.68,,Failed,2024-09-17 20:13:33
1180.0,690,278,Transfer,955415.12,POS,,2024-09-21 04:56:37
1181.0,357,499,Transfer,144474.07,,,2026-03-05 20:07:03
1182.0,729,144,Deposit,3244756.32,,Failed,2024-07-25 15:10:13
1183.0,769,515,Withdrawal,792394.72,MOBILE BANKING,Successful,2025-10-15 07:07:25
1184.0,683,465,Withdrawal,1774921.38,POS,Failed,2025-12-06 16:07:04
1185.0,560,215,Transfer,4752912.47,ATM,Successful,2024-10-23 13:02:28
1186.0,252,109,Withdrawal,4941110.42,MOBILE BANKING,,2026-03-11 22:02:36
1187.0,563,37,Deposit,3738817.77,ATM,Successful,2025-09-20 20:59:18
1188.0,629,90,Withdrawal,794965.03,ATM,Successful,2025-04-01 15:50:20
1189.0,601,502,Deposit,3679222.18,ATM,Successful,2024-11-14 00:27:10
1190.0,611,300,Transfer,3816188.39,MOBILE BANKING,Failed,2025-09-20 08:45:39
1191.0,68,239,,2733223.23,,,2024-09-07 19:51:20
1192.0,443,356,,3763606.68,ATM,Failed,2026-01-05 03:41:13
1193.0,773,225,Deposit,3511448.03,ATM,Successful,2026-01-15 18:38:24
1194.0,252,115,Deposit,684525.37,ATM,Successful,2024-08-22 11:13:10
1195.0,61,18,,81214.24,ATM,Successful,2025-02-13 19:28:28
1196.0,81,49,Transfer,241858.07,ATM,Successful,2025-05-27 00:40:03
1197.0,108,42,Withdrawal,700705.56,ATM,Successful,2025-03-26 19:50:44
1198.0,732,555,Withdrawal,4976718.86,ATM,Successful,2026-01-15 14:10:09
1199.0,563,120,Transfer,2913111.44,POS,,2025-08-14 02:23:10
1200.0,65,305,,4241060.68,MOBILE BANKING,Successful,2026-02-26 17:37:48
1201.0,596,506,Transfer,820843.52,POS,,2025-12-01 18:25:45
1202.0,157,16,Deposit,681898.66,,Successful,2025-03-06 05:22:32
1203.0,787,292,Deposit,3362517.89,ATM,Successful,2026-03-09 15:10:37
1204.0,515,202,,2947287.66,MOBILE BANKING,Successful,2025-10-14 11:55:04
1205.0,110,436,Deposit,501695.39,POS,,2025-09-21 07:52:28
1206.0,193,216,Deposit,2916535.09,POS,,2026-05-08 11:00:54
1207.0,518,479,Withdrawal,3714687.16,ATM,Successful,2025-07-18 02:38:44
1208.0,56,207,Deposit,2473462.41,POS,,2025-04-07 17:40:51
1209.0,191,308,,1507691.93,ATM,Failed,2026-04-05 02:31:20
1210.0,325,560,Deposit,4466235.8,,Successful,2024-06-30 01:06:39
1211.0,438,45,Transfer,3311260.29,,Successful,2025-09-02 03:53:52
1212.0,660,60,Withdrawal,885698.07,,,2024-05-19 00:23:41
1213.0,430,64,,798193.92,POS,Failed,2025-07-07 14:26:16
1214.0,589,443,Withdrawal,2327213.99,ATM,,2025-03-12 11:08:14
1215.0,735,272,Deposit,1115152.93,ATM,Failed,2024-10-27 19:32:08
1216.0,372,538,Transfer,2421096.9,ATM,Successful,2025-09-02 23:06:28
1217.0,35,477,Transfer,2419303.81,POS,,2024-11-23 05:31:17
1218.0,70,141,,4007752.51,,Failed,2024-12-19 05:53:54
1219.0,22,111,Transfer,3235820.13,ATM,,2024-08-06 13:38:23
1220.0,276,549,Deposit,2975995.77,,,2025-06-16 00:37:22
1221.0,681,244,,3462697.94,MOBILE BANKING,Successful,2024-05-17 18:16:02
1222.0,709,482,Deposit,1052098.44,MOBILE BANKING,Successful,2026-03-31 06:30:40
1223.0,278,506,Deposit,3272033.44,MOBILE BANKING,Successful,2024-08-14 05:59:10
1224.0,393,315,Deposit,4486650.26,ATM,Failed,2024-09-04 15:14:10
1225.0,738,2,,2544654.13,ATM,,2025-10-23 09:53:06
1226.0,261,466,,2707804.17,,Successful,2026-04-20 03:25:15
1227.0,193,411,Deposit,3067437.89,MOBILE BANKING,Successful,2025-02-05 18:40:31
1228.0,106,47,Transfer,1481027.26,,Successful,2025-12-30 18:31:46
1229.0,170,595,Withdrawal,4168673.91,,Successful,2024-09-17 04:30:00
1230.0,429,162,Deposit,2687611.97,MOBILE BANKING,Successful,2025-07-22 00:27:06
1231.0,119,506,,4236249.51,ATM,Successful,2024-12-25 09:21:28
1232.0,329,28,Deposit,1492035.68,ATM,,2024-09-09 10:02:20
1233.0,195,374,Deposit,3969164.41,ATM,Failed,2024-08-19 12:32:01
1234.0,228,308,Deposit,1267840.29,ATM,Successful,2024-06-17 00:16:00
1235.0,687,433,Transfer,3590702.13,,Successful,2025-06-08 04:25:06
1236.0,141,456,,3923040.26,POS,Successful,2025-04-15 23:10:25
1237.0,632,9,Deposit,3218692.05,POS,,2026-04-13 17:57:31
1238.0,644,52,Deposit,47584.52,ATM,Successful,2025-09-30 18:08:43
1239.0,430,297,Withdrawal,1657719.9,MOBILE BANKING,Successful,2026-02-24 19:55:39
1240.0,594,555,Deposit,955747.95,ATM,,2026-04-05 00:25:21
1241.0,356,584,Deposit,1418676.54,ATM,,2025-03-31 16:15:19
1242.0,388,433,,2194649.76,POS,,2025-12-09 12:05:56
1243.0,200,548,,2292761.3,,Successful,2026-02-16 22:57:11
1244.0,737,93,,3592356.03,MOBILE BANKING,Failed,2025-05-19 14:05:58
1245.0,786,568,Deposit,4636334.66,ATM,Successful,2024-11-29 19:16:24
1246.0,239,227,Withdrawal,2851846.33,ATM,Successful,2025-07-03 03:49:55
1247.0,241,514,Transfer,3858234.85,ATM,Failed,2025-11-01 16:20:30
1248.0,654,273,Deposit,3118076.99,ATM,Failed,2024-08-26 00:18:53
1249.0,383,195,Transfer,4576339.91,ATM,,2025-07-18 21:08:30
1250.0,410,241,Deposit,236496.84,POS,Successful,2024-11-22 01:52:25
1251.0,52,303,Transfer,1193576.51,,Successful,2024-09-18 06:52:12
1252.0,16,557,Withdrawal,131749.8,ATM,Successful,2025-11-15 16:45:18
1253.0,663,591,Transfer,3168030.92,ATM,Failed,2025-08-10 06:16:24
1254.0,723,186,Deposit,2315279.3,MOBILE BANKING,Successful,2025-08-10 12:52:48
1255.0,411,580,Deposit,3095518.1,,Successful,2024-12-16 18:22:24
1256.0,488,166,Deposit,1591802.87,ATM,Failed,2024-11-08 20:35:16
1257.0,758,524,,555727.18,ATM,Successful,2025-04-30 11:11:53
1258.0,244,600,Deposit,101406.48,MOBILE BANKING,,2026-02-18 08:32:08
1259.0,769,95,Deposit,143491.38,MOBILE BANKING,Successful,2025-04-14 22:45:01
1260.0,121,499,Transfer,3410921.72,ATM,Failed,2025-06-12 08:13:05
1261.0,330,383,Deposit,2971633.3,MOBILE BANKING,Failed,2024-08-05 01:35:04
1262.0,117,492,,2005668.08,,Successful,2024-09-01 04:07:02
1263.0,424,541,,775353.12,ATM,,2025-05-29 04:06:53
1264.0,130,20,Transfer,2201707.71,,Failed,2025-01-16 00:24:13
1265.0,529,93,Transfer,4250936.26,ATM,,2024-07-22 15:57:11
1266.0,759,197,,1412932.16,,,2025-02-16 07:03:38
1267.0,664,83,Withdrawal,4238701.55,POS,Successful,2026-04-30 19:59:58
1268.0,276,387,Withdrawal,1444413.31,ATM,,2024-07-05 22:21:09
1269.0,284,334,Withdrawal,508177.62,ATM,Failed,2024-12-14 13:08:59
1270.0,110,550,Deposit,940682.82,MOBILE BANKING,Successful,2024-08-09 17:00:25
1271.0,303,452,Transfer,3439506.44,MOBILE BANKING,Successful,2025-12-04 07:53:30
1272.0,64,108,Transfer,1589298.43,MOBILE BANKING,Successful,2025-05-22 06:18:44
1273.0,496,383,,2383509.89,ATM,Successful,2026-02-03 20:46:24
1274.0,247,208,,4753909.53,MOBILE BANKING,Successful,2026-01-09 13:32:11
1275.0,309,231,,3506102.46,POS,Failed,2025-09-07 19:53:22
1276.0,320,537,Transfer,2439378.54,ATM,,2024-09-04 04:20:21
1277.0,316,307,Deposit,757991.47,ATM,Successful,2025-11-28 11:36:41
1278.0,72,598,,2580318.67,MOBILE BANKING,,2024-06-19 11:18:23
1279.0,185,179,Withdrawal,1892211.19,,Failed,2025-10-14 16:52:31
1280.0,346,332,,3477152.95,POS,,2024-10-11 19:36:18
1281.0,160,326,Deposit,3136541.26,MOBILE BANKING,Successful,2026-03-21 14:33:08
1282.0,610,285,,377422.9,ATM,,2024-07-18 23:32:38
1283.0,190,591,,3571629.43,ATM,Failed,2024-10-23 23:15:57
1284.0,225,461,Deposit,1413285.58,POS,Failed,2024-07-08 01:30:24
1285.0,439,276,Transfer,1837364.82,ATM,Successful,2024-07-14 03:33:22
1286.0,372,6,Deposit,1684606.11,POS,Successful,2025-07-19 01:00:52
,477,94,Withdrawal,3076963.05,,,2025-03-30 23:52:39
1288.0,275,293,Withdrawal,415933.71,MOBILE BANKING,Successful,2024-12-11 08:17:05
1289.0,686,509,Transfer,4450564.48,,,2026-01-25 15:21:58
1290.0,402,133,Withdrawal,1794525.45,ATM,,2024-07-24 04:14:04
1291.0,215,34,,3976568.03,ATM,Successful,2025-08-22 12:57:51
1292.0,35,377,Deposit,1074854.92,MOBILE BANKING,Successful,2025-07-14 01:43:59
1293.0,37,6,,2120076.55,,Failed,2024-10-05 06:30:49
1294.0,144,348,Transfer,2313720.79,ATM,Successful,2026-01-28 19:18:10
1295.0,406,178,Deposit,2492094.81,,Successful,2024-12-14 04:56:08
1296.0,587,187,Transfer,1825887.04,MOBILE BANKING,Successful,2026-03-01 19:42:00
1297.0,20,67,Transfer,1413524.4,MOBILE BANKING,Successful,2024-10-27 22:39:28
1298.0,484,379,Withdrawal,4037559.25,ATM,Failed,2025-09-09 22:16:46
1299.0,45,138,Withdrawal,1606955.75,,,2025-01-30 06:20:57
1300.0,597,256,Deposit,1118534.56,MOBILE BANKING,Failed,2026-04-29 22:55:33
1301.0,311,47,Deposit,360599.94,MOBILE BANKING,Successful,2025-02-23 22:33:31
1302.0,710,78,Withdrawal,1091329.33,MOBILE BANKING,,2024-11-02 11:13:36
1303.0,237,404,,971259.59,MOBILE BANKING,Failed,2025-12-04 04:13:10
1304.0,469,552,Deposit,396485.99,POS,,2026-01-22 22:20:12
1305.0,607,298,Transfer,2688006.25,POS,Successful,2024-05-16 07:08:47
1306.0,563,384,Withdrawal,1947859.51,ATM,Failed,2024-06-29 20:46:14
1307.0,183,303,Deposit,714422.13,MOBILE BANKING,Successful,2025-08-25 03:39:38
1308.0,650,52,Withdrawal,2312727.79,MOBILE BANKING,Failed,2026-05-06 19:34:39
1309.0,48,132,Transfer,4789647.2,MOBILE BANKING,Successful,2024-09-25 23:11:49
1310.0,759,556,Withdrawal,1162110.77,ATM,,2026-03-22 17:29:01
1311.0,70,572,Transfer,3073146.38,POS,,2025-08-14 08:28:17
1312.0,116,357,Deposit,4899339.07,ATM,,2025-06-05 13:03:36
1313.0,570,252,,4620905.31,ATM,,2024-05-18 17:35:41
1314.0,795,310,Transfer,2565612.5,,Successful,2024-10-30 00:55:41
1315.0,236,47,Deposit,4062126.68,MOBILE BANKING,Failed,2026-03-17 05:42:54
1316.0,206,65,Withdrawal,3193751.29,POS,Successful,2024-08-03 07:14:53
1317.0,444,567,,3331507.78,POS,Failed,2025-12-31 11:27:15
1318.0,74,571,Withdrawal,1149617.0,POS,,2025-11-04 16:59:10
1319.0,337,417,Deposit,78618.51,MOBILE BANKING,Failed,2025-10-11 07:37:27
1320.0,686,289,Withdrawal,584362.19,MOBILE BANKING,Failed,2024-06-18 08:49:17
1321.0,64,415,Withdrawal,1945567.92,POS,Failed,2026-03-10 13:15:23
1322.0,440,340,Deposit,4970298.09,MOBILE BANKING,Successful,2024-10-06 21:02:47
1323.0,4,556,Deposit,3115549.91,MOBILE BANKING,,2024-05-25 23:10:22
1324.0,373,34,Deposit,3488567.67,POS,Successful,2024-12-31 18:25:34
1325.0,610,266,,2365685.24,ATM,,2024-07-11 12:21:50
1326.0,416,429,,2876410.9,ATM,Failed,2025-07-23 12:29:47
1327.0,292,436,Withdrawal,851170.55,ATM,Failed,2025-06-09 06:37:50
1328.0,336,435,Transfer,565455.25,,Failed,2026-04-28 16:16:33
1329.0,92,33,Transfer,2347274.74,POS,Failed,2024-10-23 21:26:12
1330.0,133,478,,4135977.82,ATM,Successful,2024-10-17 11:21:15
1331.0,540,492,Withdrawal,4849028.82,POS,Failed,2024-09-10 03:55:20
,474,159,Withdrawal,1999164.69,,,2025-12-01 13:19:06
1333.0,393,15,Deposit,237972.75,MOBILE BANKING,Successful,2026-01-05 16:19:42
1334.0,404,445,Deposit,1165113.43,ATM,Successful,2024-12-29 08:00:43
1335.0,714,110,Deposit,1397631.04,POS,Failed,2026-04-05 17:40:11
1336.0,127,360,,1759602.36,MOBILE BANKING,Failed,2026-03-20 11:13:29
1337.0,539,528,Deposit,26695.5,,Successful,2026-02-01 02:14:19
1338.0,559,286,Deposit,159222.61,ATM,Failed,2025-05-04 09:37:54
1339.0,507,269,Deposit,4468774.52,,Successful,2024-09-02 00:16:45
1340.0,262,381,Deposit,1624723.0,ATM,Successful,2025-09-27 18:22:37
1341.0,89,156,Deposit,2605011.59,,Successful,2025-04-25 19:04:49
1342.0,185,301,,4488076.16,POS,,2026-04-21 22:27:50
1343.0,145,402,Deposit,2852814.4,ATM,Successful,2025-11-01 23:33:26
1344.0,390,316,Deposit,2050082.77,ATM,Successful,2026-04-17 03:34:40
1345.0,547,458,Deposit,3315327.17,ATM,Successful,2026-02-01 14:37:07
1346.0,410,432,Deposit,4427663.17,,Failed,2025-07-18 14:16:31
1347.0,82,137,Transfer,2681484.29,MOBILE BANKING,,2026-01-26 04:39:49
1348.0,408,563,Deposit,2063558.88,ATM,,2024-06-07 16:35:47
1349.0,211,438,Deposit,385555.53,,,2024-09-07 21:38:50
1350.0,527,589,Deposit,3426884.99,ATM,Successful,2025-03-11 05:17:13
1351.0,277,316,Transfer,2895978.79,ATM,Successful,2025-10-02 06:38:17
1352.0,528,113,Deposit,1994288.93,ATM,Successful,2024-11-29 04:52:15
1353.0,1,62,Transfer,2035354.86,POS,Successful,2025-02-15 07:06:58
1354.0,463,385,Withdrawal,3610797.23,ATM,,2025-11-02 21:35:40
1355.0,549,364,Deposit,107775.91,MOBILE BANKING,,2025-11-27 11:15:28
1356.0,597,390,Deposit,3027625.03,ATM,Successful,2024-11-20 12:36:09
1357.0,226,32,Deposit,1126011.36,ATM,Successful,2025-08-05 02:25:44
1358.0,558,560,Transfer,4718558.03,ATM,Successful,2026-04-06 16:53:57
1359.0,481,463,Deposit,2222678.23,ATM,,2024-09-11 23:39:45
1360.0,232,356,Withdrawal,1955384.15,ATM,Successful,2024-09-16 08:30:02
1361.0,84,366,Deposit,4468261.45,,Successful,2025-03-05 02:17:59
1362.0,737,294,Transfer,2741228.38,ATM,,2026-02-24 08:56:10
1363.0,278,131,Transfer,3294289.05,ATM,Failed,2026-03-13 02:09:03
1364.0,83,288,Transfer,2427883.99,ATM,,2026-01-26 17:39:20
1365.0,359,472,Transfer,3246201.06,,Failed,2024-11-28 17:22:16
1366.0,393,534,Transfer,461127.94,MOBILE BANKING,Successful,2024-11-07 06:54:42
1367.0,215,257,Withdrawal,4044247.21,ATM,Successful,2025-05-26 01:18:12
1368.0,229,130,Deposit,272801.79,MOBILE BANKING,Failed,2025-07-22 15:35:44
1369.0,256,33,,4620649.05,,,2025-02-19 04:06:32
1370.0,243,575,Deposit,1146277.06,,Failed,2024-07-14 11:00:29
1371.0,715,197,Deposit,806965.07,MOBILE BANKING,,2025-09-25 17:28:31
1372.0,9,239,Deposit,62707.49,MOBILE BANKING,Successful,2025-08-31 14:46:40
1373.0,1,124,,4984707.4,,Successful,2025-06-15 19:14:36
1374.0,176,14,Deposit,4470327.35,POS,,2025-07-02 08:22:18
1375.0,549,37,Withdrawal,2981004.25,MOBILE BANKING,Successful,2026-02-21 21:05:29
1376.0,193,105,Withdrawal,2082512.22,ATM,Successful,2024-06-12 07:15:44
1377.0,473,361,Transfer,1621594.07,,Successful,2024-08-25 20:55:30
1378.0,219,303,Deposit,2251254.57,POS,,2025-02-06 20:45:57
1379.0,590,94,Transfer,1034088.28,ATM,Successful,2024-06-01 20:58:38
1380.0,379,84,Deposit,1055487.21,,Successful,2026-02-05 05:45:14
1381.0,238,423,Deposit,3616058.66,MOBILE BANKING,Successful,2026-03-12 01:06:32
1382.0,48,119,Deposit,2673788.12,POS,,2025-03-14 06:39:42
1383.0,89,298,Deposit,4784574.01,MOBILE BANKING,Successful,2025-10-02 07:01:27
1384.0,798,448,Transfer,1591133.45,POS,Successful,2024-08-06 08:19:24
1385.0,434,189,Transfer,457727.09,,Successful,2026-01-12 08:16:28
1386.0,544,3,Deposit,1652104.21,,Successful,2024-08-30 19:12:29
1387.0,494,554,Deposit,586299.12,,,2024-05-27 12:26:40
1388.0,312,140,Deposit,3901400.78,POS,Successful,2024-11-04 11:37:01
1389.0,195,284,Transfer,4425727.38,POS,,2025-12-21 03:49:34
1390.0,640,256,,484969.74,MOBILE BANKING,Successful,2026-01-11 21:00:12
1391.0,218,245,Withdrawal,4356634.27,POS,Successful,2024-08-30 19:38:34
1392.0,602,284,Deposit,2369609.35,MOBILE BANKING,Failed,2025-01-25 11:02:07
1393.0,206,392,Transfer,2227623.76,MOBILE BANKING,Successful,2025-06-15 11:47:21
1394.0,497,30,Deposit,1889558.75,ATM,,2025-07-23 08:42:19
1395.0,255,73,Transfer,2541223.49,,Successful,2025-01-14 09:27:52
1396.0,782,473,Transfer,15463.54,,Successful,2026-04-29 18:50:35
1397.0,796,280,Transfer,987045.97,ATM,Failed,2025-08-31 21:21:25
